PAIR,ROR_H1,N_EXPOSED_H1,SIGNAL_H1,ROR_H2,N_EXPOSED_H2,SIGNAL_H2
LEFLUNOMIDE + RISEDRONATE SODIUM,1.3809429383041254,34,False,4.218466444638916,59,True
LEFLUNOMIDE + RISEDRONIC ACID,0.6904586710096742,12,False,19.33340819012989,10,True
LEFLUNOMIDE + RITUXAN,1.933312469091856,12,False,2.0944365074435267,19,False
LEFLUNOMIDE + RITUXIMAB,3.927047989402317,334,True,4.8696459348757415,543,True
LEFLUNOMIDE + ROSUVASTATIN,0.49997207253430137,44,False,0.9666454034398645,48,False
LEFLUNOMIDE + ROSUVASTATIN CALCIUM,0.9666466784047933,16,False,0.26850440561493594,23,False
LEFLUNOMIDE + RUXIENCE,0.17057887600886348,20,False,0.26362580857019247,14,False
LEFLUNOMIDE + SECUKINUMAB,1.3533298770304785,48,False,2.0542111751677803,50,True
LEFLUNOMIDE + SIMPONI,2.1312801001001436,141,True,3.0333962721353647,211,True
LEFLUNOMIDE + SIMVASTATIN,2.8999827989048637,12,False,4.350056979852784,22,True
LEFLUNOMIDE + SIRUKUMAB,34.8007998681221,18,True,32.868597286365166,35,True
LEFLUNOMIDE + SODIUM CHLORIDE,0.5799823690038487,16,False,0.9666469174498664,10,False
LEFLUNOMIDE + SPIRONOLACTONE,2.8999827989048637,12,False,1.2888713691293874,21,False
LEFLUNOMIDE + STELARA,8.861966747265841,61,True,7.2511989333256865,102,True
LEFLUNOMIDE + SULFAMETHOXAZOLE,17.07947183900631,56,True,11.794670343061124,66,True
LEFLUNOMIDE + SULFAMETHOXAZOLE / TRIMETHOPRIM,4.387569143430161,72,True,17.402473029640515,76,True
LEFLUNOMIDE + SULFASALAZINE,2.433677307328427,313,True,1.5132780526707468,354,False
LEFLUNOMIDE + SYNTHROID,0.46229545556528717,34,False,0.8285450116572314,52,False
LEFLUNOMIDE + TACROLIMUS,0.4654061788977001,40,False,1.4060479801297967,27,False
LEFLUNOMIDE + TAMSULOSIN,0.42961557869712286,13,False,0.8458138229251279,15,False
LEFLUNOMIDE + TOCILIZUMAB,2.4931073352831445,68,True,3.7653257831266513,93,True
LEFLUNOMIDE + TOFACITINIB,3.2223700882656745,52,True,2.996902455050475,82,True
LEFLUNOMIDE + TOFACITINIB CITRATE,4.971670631023971,43,True,14.501645055157733,64,True
LEFLUNOMIDE + TOPICORT,61.87015804374575,32,True,7.008609320572059,33,True
LEFLUNOMIDE + TOPIRAMATE,60.90779740229951,64,True,43.991799204771375,93,True
LEFLUNOMIDE + TRAMADOL,0.543729304932414,25,False,2.416685978588852,28,True
LEFLUNOMIDE + TRAMADOL HYDROCHLORIDE,4.471050651057221,45,True,3.383584489559913,72,True
LEFLUNOMIDE + TRAZODONE,3.452458314760674,32,True,7.733822008042107,45,True
LEFLUNOMIDE + TRIAMCINOLONE,11.600071671743414,13,True,7.927186498019333,46,True
LEFLUNOMIDE + TRIAMCINOLONE ACETONIDE,10.956144940624803,37,True,11.60189532691522,91,True
LEFLUNOMIDE + TUMS,38.66774017062979,20,True,36.73584215946042,39,True
LEFLUNOMIDE + TYLENOL,0.9412040314620023,75,False,0.611523613449623,80,False
LEFLUNOMIDE + USTEKINUMAB,2.900050888396729,32,True,7.733693301955538,36,True
LEFLUNOMIDE + VENTOLIN,0.3624881744166045,11,False,0.26362580857019247,14,False
LEFLUNOMIDE + VITAMIN D NOS,1.127761611470274,39,False,0.5799703274728898,48,False
LEFLUNOMIDE + VITAMIN D2,3.9635442699249306,51,True,4.640533314218128,87,True
LEFLUNOMIDE + VITAMIN D3,2.156527339250639,84,True,2.3118926799883344,156,True
LEFLUNOMIDE + VITAMINS,0.5523656171962481,11,False,0.42961557869712286,13,False
LEFLUNOMIDE + VOLTARENE,4.833740311374041,66,True,7.942224501110162,129,True
LEFLUNOMIDE + XELJANZ,2.191357555627243,147,True,2.748916826948444,196,True
LEFLUNOMIDE + XELJANZ XR,0.7518285009093064,32,False,0.43937175021778335,32,False
LEFLUNOMIDE + ZINCUM METALLICUM,0.9666468377685562,12,False,0.7733135202673809,18,False
LEFLUNOMIDE + ZOPICLONE,3.8667810272864758,35,True,1.8125219504153556,46,False
LEMBOREXANT + LORAZEPAM,5.316673674553725,13,True,10.150255873625666,23,True
LEMBOREXANT + LURASIDONE HYDROCHLORIDE,6.766724083971016,16,True,32.86734357455145,17,True
LEMBOREXANT + METHOTRIMEPRAZINE,8.699991399452431,10,True,5.4778499812854875,20,True
LEMBOREXANT + MIRTAZAPINE,20.30056191855048,22,True,30.93389651934797,16,True
LEMBOREXANT + OLANZAPINE,15.466910034378875,17,True,40.60122417969926,21,True
LEMBOREXANT + PANTOPRAZOLE,3.093351426639686,21,True,13.53348161491544,15,True
LEMBOREXANT + PRAMIPEXOLE,5.155611194596218,19,True,13.53348161491544,15,True
LEMBOREXANT + QUETIAPINE,3.8666714447828943,15,True,21.266799816520773,11,True
LEMBOREXANT + RISPERIDONE,8.700156963368046,20,True,38.66774017062979,20,True
LEMBOREXANT + VENLAFAXINE HYDROCHLORIDE,4.833328157065486,12,True,29.000458702445457,15,True
LEMBOREXANT + VORTIOXETINA,5.800090307691205,21,True,18.367087307199785,20,True
LEMBOREXANT + ZOLPIDEM,7.250078839482813,17,True,18.367087307199785,20,True
LEMBOREXANT + ZOPICLONE,25.133610783278463,13,True,34.8007998681221,18,True
LENADEX + POMALYST,0.0690440128022847,15,False,1.1599790721509098,11,False
LENADEX + REVLIMID,0.3624836053237008,22,False,0.6214079915468904,23,False
LENALIDOMIDE + LEVOFLOXACIN,2.761933658683761,27,True,3.0074814887374166,37,True
LENALIDOMIDE + LEVOTHYROXINE SODIUM,1.1814625991191299,20,False,0.682330174857974,29,False
LENALIDOMIDE + LISINOPRIL,1.79522685526164,20,False,0.773309187688588,36,False
LENALIDOMIDE + LOPERAMIDE,2.7066695654043618,19,False,2.8999964164128293,16,False
LENALIDOMIDE + LORATADINE,2.6852320829676635,34,True,2.07142549976041,22,False
LENALIDOMIDE + LOSARTAN,4.108377332345844,21,True,1.412810968680027,32,False
LENALIDOMIDE + LOSARTAN POTASSIUM,1.380933837399434,17,False,0.5204943821050658,20,False
LENALIDOMIDE + LT4,2.623830707145724,26,True,2.1146342031575527,51,True
LENALIDOMIDE + LYRICA,3.5444403565103273,14,False,1.4499774237244405,10,False
LENALIDOMIDE + MAGNESIUM,0.9666464393562937,22,False,1.581811535797617,29,False
LENALIDOMIDE + MELPHALAN,0.9287312352175673,100,False,0.5799492531322572,104,False
LENALIDOMIDE + METFORMIN,4.004889917970065,36,True,4.446767041599373,28,True
LENALIDOMIDE + METFORMIN HYDROCHLORIDE,2.07142549976041,22,False,1.933330307164137,24,False
LENALIDOMIDE + METHOTREXATE,0.6254579898687462,56,False,0.414260629175519,40,False
LENALIDOMIDE + METHYLPREDNISOLONE,1.3118926571412188,33,False,1.691667502854986,33,False
LENALIDOMIDE + METOCLOPRAMIDE,1.9333392264559797,30,False,1.784624647075461,37,False
LENALIDOMIDE + METOPROLOL,5.800090307691205,21,True,3.4800369831497315,23,True
LENALIDOMIDE + METOPROLOL SUCCINATE,2.255531399812063,10,False,2.9000100341159945,20,True
LENALIDOMIDE + MIRTAZAPINE,10.633373628683918,12,True,0.9666468377685562,12,False
LENALIDOMIDE + MONTELUKAST SODIUM,0.6904586710096742,12,False,2.577786484650553,22,True
LENALIDOMIDE + MOSUNETUZUMAB,0.048331171297723054,10,False,0.02301421778734739,21,False
LENALIDOMIDE + MYCOPHENOLATE MOFETIL,0.04027577699896716,12,False,0.39802118085516014,24,False
LENALIDOMIDE + NALOXONE HYDROCHLORIDE / OXYCODONE HYDROCHLORIDE PILL,3.8666988396233855,20,True,4.188904072716732,16,True
LENALIDOMIDE + NINLARO,0.9129411514866755,35,False,0.6213998511254161,46,False
LENALIDOMIDE + OBINUTUZUMAB,0.5893945717282202,66,False,0.3339024744105878,74,False
LENALIDOMIDE + OMEPRAZOLE,1.1072667061126504,118,False,1.4376386993003762,97,False
LENALIDOMIDE + ONDANSETRON,3.8668084242214285,40,True,7.733822008042107,45,True
LENALIDOMIDE + ONDANSETRON HYDROCHLORIDE,1.2888713691293874,21,False,0.8699797887132148,19,False
LENALIDOMIDE + OXALIPLATIN,0.8055347841217586,22,False,0.5799793586858363,24,False
LENALIDOMIDE + OXYCODONE,4.0278779886054314,31,True,2.07142549976041,22,False
LENALIDOMIDE + OXYCODONE HYDROCHLORIDE,2.2555523966747337,20,False,2.658323697488628,15,False
LENALIDOMIDE + PANTOPRAZOLE,2.9001734617810655,68,True,1.7319849685258102,67,False
LENALIDOMIDE + PANTOPRAZOLE SODIUM,0.73648312040365,37,False,0.7333046364899449,51,False
LENALIDOMIDE + PEGFILGRASTIM,5.316673674553725,13,True,2.5133300204981674,18,False
LENALIDOMIDE + PERINDOPRIL,0.9666467580868651,14,False,1.6916443690572889,11,False
LENALIDOMIDE + PERPRAZOLE,0.8458138229251279,15,False,1.5190308501750152,18,False
LENALIDOMIDE + POLATUZUMAB VEDOTIN,1.3895769225255874,39,False,0.6444111559470538,60,False
LENALIDOMIDE + POLIVY,0.08787267058824808,24,False,1.6916443690572889,11,False
LENALIDOMIDE + POMALIDOMIDE,0.8312820279999331,186,False,0.4688136011252676,199,False
LENALIDOMIDE + POMALYST,1.9333213880427642,18,False,2.126683310835832,32,True
LENALIDOMIDE + POTASSIUM CHLORIDE,2.295846194644598,27,True,1.9333704453199476,51,False
LENALIDOMIDE + PREDNISOLONE,1.2801873522931109,86,False,1.0499865042963794,121,False
LENALIDOMIDE + PREDNISONE,0.9021845323291191,174,False,0.8198831843175701,207,False
LENALIDOMIDE + PREGABALIN,2.3476267837091593,24,False,0.8592366780201102,34,False
LENALIDOMIDE + PROCHLORPERAZINE,1.772207038466929,17,False,2.1749817238364177,13,False
LENALIDOMIDE + RAMIPRIL,21.267306153166174,23,True,5.800159115832026,28,True
LENALIDOMIDE + REVLIMID,0.9308412677049507,53,False,0.9143889512517545,72,False
LENALIDOMIDE + RITUXIMAB,1.2847608253038154,354,False,0.8864627414442016,370,False
LENALIDOMIDE + RIVAROXABAN,1.104741791360088,15,False,3.061143390480559,25,True
LENALIDOMIDE + ROSUVASTATIN,10.633373628683918,12,True,3.2625806336009173,35,True
LENALIDOMIDE + SELINEXOR,0.3734519261468159,61,False,0.49997207253430137,44,False
LENALIDOMIDE + SIMVASTATIN,3.4800369831497315,23,True,1.5708196161252252,21,False
LENALIDOMIDE + SODIUM BICARBONATE,1.933312469091856,12,False,1.104741791360088,15,False
LENALIDOMIDE + SODIUM CHLORIDE,8.216795279164776,19,True,1.7399969897436265,28,False
LENALIDOMIDE + SPIRONOLACTONE,1.9333213880427642,18,False,1.2888713691293874,21,False
LENALIDOMIDE + SULFAMETHOXAZOLE,3.222210807887995,13,False,1.318166832164424,26,False
LENALIDOMIDE + SULFAMETHOXAZOLE / TRIMETHOPRIM,2.554985661821053,102,True,1.2385402381100286,73,False
LENALIDOMIDE + TAFASITAMAB,1.3637318248908707,135,False,0.7594580359126989,200,False
LENALIDOMIDE + TALQUETAMAB,2.3200292429096696,34,True,0.37590796396281606,25,False
LENALIDOMIDE + TAMSULOSIN,0.41427322319329657,10,False,0.623625446483035,51,False
LENALIDOMIDE + TAMSULOSIN HYDROCHLORIDE,1.772207038466929,17,False,0.6444281460705922,10,False
LENALIDOMIDE + TECLISTAMAB,0.3954336304865955,31,False,0.29534594009743087,47,False
LENALIDOMIDE + THALIDOMIDE,0.7469239096625988,117,False,0.3173707038493816,89,False
LENALIDOMIDE + TORSEMIDE,1.0874801112337487,17,False,1.73998107879535,14,False
LENALIDOMIDE + TYLENOL,1.1277573383025148,13,False,2.0541683589363786,25,False
LENALIDOMIDE + VALACICLOVIR,2.761933658683761,27,True,4.591737782152482,23,True
LENALIDOMIDE + VALACYCLOVIR HYDROCHLORIDE,2.500218755314395,104,True,4.737446862402596,118,True
LENALIDOMIDE + VALTREX,0.24165820562131946,10,False,2.126653702075609,16,False
LENALIDOMIDE + VELCADE,0.6150683919793379,198,False,0.9201550030659826,203,False
LENALIDOMIDE + VENETOCLAX,0.5596147740368566,60,False,0.33682550411174944,89,False
LENALIDOMIDE + VINCRISTINE,1.353365335219358,120,False,0.773276688067936,171,False
LENALIDOMIDE + VINCRISTINE SULFATE,0.8458112443946456,30,False,1.3533239680241587,36,False
LENALIDOMIDE + VITAMIN D NOS,1.73998107879535,14,False,0.19332175458630665,24,False
LENALIDOMIDE + VITAMIN D3,0.7853942791477732,29,False,1.1599859519355509,44,False
LENALIDOMIDE + XARELTO,1.836667877143021,29,False,2.6852320829676635,34,True
LENALIDOMIDE + XGEVA,0.21013128589629626,28,False,0.8860903794452302,23,False
LENALIDOMIDE + ZANUBRUTINIB,2.1749817238364177,13,False,0.42026759192714114,33,False
LENALIDOMIDE + ZOFRAN,1.1277573383025148,13,False,3.866644050465981,10,False
LENALIDOMIDE + ZOLEDRONIC ACID,1.9333972060084914,69,False,1.3809520396436874,51,False
LENALIDOMIDE + ZOMETA,1.3694320344665567,29,False,3.544507225082524,28,True
LENOGRASTIM + METHOTREXATE,0.3222109142569552,12,False,0.8787673909025536,21,False
LENOGRASTIM + MYCOPHENOLATE MOFETIL,1.4499806487679716,15,False,0.9666467580868651,14,False
LENOGRASTIM + RITUXIMAB,9.66668020459796,11,True,4.51125568119827,34,True
LENOGRASTIM + VALACYCLOVIR HYDROCHLORIDE,1.6916443690572889,11,False,17.400356930398573,19,True
LENVATINIB + LEVOTHYROXINE SODIUM,1.933312469091856,12,False,3.222210807887995,13,False
LENVATINIB + LT4,3.866644050465981,10,False,3.544507225082524,28,True
LENVATINIB + OXALIPLATIN,1.1599790721509098,11,False,0.3222092950103882,16,False
LENVATINIB + PACLITAXEL,0.6444281460705922,10,False,2.126653702075609,16,False
LENVATINIB + PEMBROLIZUMAB,1.2252279217367654,195,False,0.9997894184800682,356,False
LENVATINIB + TISLELIZUMAB,0.9666464393562937,22,False,0.7249795736995255,21,False
LENVATINIB + TORIPALIMAB,0.9666469174498664,10,False,0.8055371070264209,11,False
LENVATINIB MESYLATE + PEMBROLIZUMAB,1.557414849183254,47,False,1.412810968680027,32,False
LENVATINIB MESYLATE + TISLELIZUMAB,0.8699797887132148,19,False,1.2351733811582246,41,False
LENVIMA + LEVOTHYROXINE SODIUM,4.51125568119827,34,True,1.993788435900744,49,False
LENVIMA + LISINOPRIL,2.7066695654043618,19,False,1.2083141214161313,18,False
LENVIMA + LOSARTAN,3.093351426639686,21,True,10.633373628683918,12,True
LENVIMA + LOSARTAN POTASSIUM,5.800021501523025,14,True,6.283371637989937,15,True
LENVIMA + LOXOPROFEN,3.866644050465981,10,False,12.566774333809553,14,True
LENVIMA + LT4,3.5446409727714157,56,True,4.511373129930274,51,True
LENVIMA + MAGNESIUM OXIDE,25.133610783278463,13,True,6.766724083971016,16,True
LENVIMA + METFORMIN,2.4166521332992494,14,False,3.5444403565103273,14,False
LENVIMA + METOPROLOL,4.3499849490417555,11,False,21.266799816520773,11,True
LENVIMA + MIRALAX,5.316673674553725,13,True,8.699991399452431,10,True
LENVIMA + NIFEDIPINE,3.6250215016771308,19,True,3.6250215016771308,19,True
LENVIMA + OMEPRAZOLE,1.9333258475821422,21,False,2.658323697488628,15,False
LENVIMA + ONDANSETRON,8.217088397407258,38,True,3.4800369831497315,23,True
LENVIMA + ONDANSETRON HYDROCHLORIDE,3.222210807887995,13,False,8.699991399452431,10,True
LENVIMA + OXYCODONE,5.800021501523025,14,True,3.5444403565103273,14,False
LENVIMA + PANTOPRAZOLE,3.222210807887995,13,False,6.283371637989937,15,True
LENVIMA + PEMBROLIZUMAB,1.5378929782158055,57,False,1.3246935407513594,64,False
LENVIMA + PROCHLORPERAZINE,4.108377332345844,21,True,12.566774333809553,14,True
LENVIMA + SPIRONOLACTONE,6.283371637989937,15,True,3.5444403565103273,14,False
LENVIMA + SYNTHROID,3.8666714447828943,15,True,5.800021501523025,14,True
LENVIMA + TYLENOL,4.640115824857907,29,True,4.188904072716732,16,True
LENVIMA + VITAMIN D3,6.041846847062084,29,True,6.041846847062084,29,True
LENVIMA + VITAMINS,7.250078839482813,17,True,7.7334359045418815,18,True
LEQVIO + PANTOPRAZOLE,3.2866937429820577,22,True,2.577756329549898,11,False
LEQVIO + ROSUVASTATIN,0.3666426827773377,40,False,0.5026411578358905,38,False
LERCANIDIPINE HYDROCHLORIDE + LT4,0.32220767575608444,20,False,0.7435687322303166,23,False
LERCANIDIPINE HYDROCHLORIDE + METFORMIN,1.3895769225255874,39,False,1.142405795955706,24,False
LERCANIDIPINE HYDROCHLORIDE + METFORMIN HYDROCHLORIDE,14.500193515094177,16,True,2.0212277735738904,34,False
LERCANIDIPINE HYDROCHLORIDE + METHYLPREDNISOLONE,0.5523656171962481,11,False,15.466910034378875,17,True
LERCANIDIPINE HYDROCHLORIDE + METOPROLOL,0.185883990013169,31,False,0.22743904469856355,21,False
LERCANIDIPINE HYDROCHLORIDE + MOXONIDINE,0.13808423726170027,32,False,0.16110187361835776,21,False
LERCANIDIPINE HYDROCHLORIDE + MYCOPHENOLATE MOFETIL,0.13808835549700607,16,False,0.04393731986203802,11,False
LERCANIDIPINE HYDROCHLORIDE + NEBIVOLOL,1.6916443690572889,11,False,1.4499838738577315,20,False
LERCANIDIPINE HYDROCHLORIDE + OMEPRAZOLE,0.8458138229251279,15,False,0.185883990013169,31,False
LERCANIDIPINE HYDROCHLORIDE + PANTOPRAZOLE,0.3624790361653025,33,False,0.5272486195044876,34,False
LERCANIDIPINE HYDROCHLORIDE + PANTOPRAZOLE SODIUM,0.08405191195388605,25,False,0.41426902524754555,20,False
LERCANIDIPINE HYDROCHLORIDE + PERPRAZOLE,4.833419739253214,24,True,2.4166690557419033,21,False
LERCANIDIPINE HYDROCHLORIDE + POTASSIUM CHLORIDE,0.5272553959904795,17,False,9.66668020459796,11,True
LERCANIDIPINE HYDROCHLORIDE + PRAZOSIN HYDROCHLORIDE,0.021968062683612857,22,False,0.056859353661528826,18,False
LERCANIDIPINE HYDROCHLORIDE + PREDNISOLONE,0.3666426827773377,40,False,0.18411550169887225,25,False
LERCANIDIPINE HYDROCHLORIDE + PREDNISONE,0.8787673909025536,21,False,30.93389651934797,16,True
LERCANIDIPINE HYDROCHLORIDE + RAMIPRIL,0.5043235200174505,35,False,1.322800587828549,45,False
LERCANIDIPINE HYDROCHLORIDE + RITUXIMAB,0.017899681724645233,27,False,0.32220767575608444,20,False
LERCANIDIPINE HYDROCHLORIDE + ROSUVASTATIN,0.7088670476408904,26,False,0.44613697596991153,19,False
LERCANIDIPINE HYDROCHLORIDE + SIMVASTATIN,0.9666466784047933,16,False,0.9666462799887237,26,False
LERCANIDIPINE HYDROCHLORIDE + SPIRONOLACTONE,4.3499849490417555,11,False,1.380933837399434,17,False
LERCANIDIPINE HYDROCHLORIDE + TAMSULOSIN HYDROCHLORIDE,1.104741791360088,15,False,0.6904586710096742,12,False
LERCANIDIPINE HYDROCHLORIDE + TRAMADOL HYDROCHLORIDE,1.1277573383025148,13,False,9.66668020459796,11,True
LERCANIDIPINE HYDROCHLORIDE + VALACYCLOVIR HYDROCHLORIDE,0.8055371070264209,11,False,10.633373628683918,12,True
LERCANIDIPINE HYDROCHLORIDE + VALSARTAN,1.9333169285460023,15,False,3.222210807887995,13,False
LERCANIDIPINO + LOSARTAN,1.546646152817031,13,False,1.2428374844627013,16,False
LERCANIDIPINO + LT4,4.51125568119827,34,True,1.757576771134935,31,False
LERCANIDIPINO + METFORMIN,22.718650547140058,49,True,1.3118926571412188,33,False
LERCANIDIPINO + METFORMIN HYDROCHLORIDE,3.4800369831497315,23,True,2.2095258118011727,23,False
LERCANIDIPINO + METOPROLOL,1.3533180592154774,24,False,1.8124928327742897,23,False
LERCANIDIPINO + MOXONIDINE,0.8285523846383035,13,False,0.543729304932414,25,False
LERCANIDIPINO + NEBIVOLOL,4.350056979852784,22,True,4.189003116232361,32,True
LERCANIDIPINO + OMEPRAZOLE,2.030011037685813,31,False,3.197597642523385,56,True
LERCANIDIPINO + PANTOPRAZOLE,2.4489714067727633,53,True,1.7722679230887468,68,False
LERCANIDIPINO + PANTOPRAZOLE SODIUM,1.9333258475821422,21,False,1.772207038466929,17,False
LERCANIDIPINO + PERINDOPRIL,9.18352095716825,21,True,1.5305489988086365,31,False
LERCANIDIPINO + PERPRAZOLE,2.3361569165245117,41,True,1.412810968680027,32,False
LERCANIDIPINO + POLYETHYLENE GLYCOL,19.33340819012989,10,True,8.216795279164776,19,True
LERCANIDIPINO + PREDNISOLONE,0.7249776025801827,28,False,1.318166832164424,26,False
LERCANIDIPINO + PREDNISONE,7.733693301955538,36,True,1.9333392264559797,30,False
LERCANIDIPINO + PREGABALIN,4.511138240322874,17,True,8.378068350053317,29,True
LERCANIDIPINO + RAMIPRIL,1.1849393052911907,69,False,2.8464731127645013,71,True
LERCANIDIPINO + RITUXIMAB,2.4704017120971278,32,True,2.9000100341159945,20,True
LERCANIDIPINO + ROSUVASTATIN,1.691667502854986,33,False,0.4602953521551533,31,False
LERCANIDIPINO + SERTRALINE,3.504270017536399,37,True,4.833328157065486,12,True
LERCANIDIPINO + SIMVASTATIN,1.1737930846180362,31,False,2.0541683589363786,25,False
LERCANIDIPINO + SPIRONOLACTONE,18.367087307199785,20,True,0.8745799738063839,40,False
LERCANIDIPINO + TORSEMIDE,6.766724083971016,16,True,1.6433265642544854,27,False
LERCANIDIPINO + TRAMADOL,1.73998107879535,14,False,2.07142549976041,22,False
LERCANIDIPINO + URAPIDIL,2.4166521332992494,14,False,0.5523613395389093,22,False
LERCANIDIPINO + VALACYCLOVIR HYDROCHLORIDE,8.216795279164776,19,True,10.633626796315985,24,True
LERCANIDIPINO + VALSARTAN,12.083753422432041,27,True,1.142405795955706,24,False
LERCANIDIPINO + VENLAFAXINE,1.6916443690572889,11,False,8.216795279164776,19,True
LERCANIDIPINO + VITAMIN D NOS,0.5523656171962481,11,False,2.1749817238364177,13,False
LERCANIDIPINO + ZOPICLONE,10.633373628683918,12,True,13.53348161491544,15,True
LETAIRIS + OMEPRAZOLE,4.25341918220587,27,True,4.3499849490417555,11,False
LETAIRIS + ORENITRAM,8.700156963368046,20,True,1.5708196161252252,21,False
LETAIRIS + OXYGEN,5.263356679149272,58,True,3.6911052249187932,53,True
LETAIRIS + POTASSIUM CHLORIDE,3.8666988396233855,20,True,1.84546001868718,32,False
